"","GSM416567","GSM416568","GSM416569","GSM416570","GSM416571","GSM416572","GSM416573","GSM416574","GSM416575","GSM416576","GSM416577","GSM416578","GSM416579","GSM416580","GSM416581","GSM416582","GSM416583","GSM416584","GSM416585","GSM416586","GSM416587","GSM416588","GSM416589","GSM416590","GSM416528","GSM416529","GSM416530","GSM416531","GSM416532","GSM416533","GSM416534","GSM416535","GSM416536","GSM416537","GSM416538","GSM416539","GSM416540","GSM416541","GSM416542","GSM416543","GSM416544","GSM416545","GSM416546","GSM416547","GSM416548","GSM416549","GSM416550","GSM416551","GSM416552","GSM416553","GSM416554","GSM416555","GSM416556","GSM416557","GSM416558","GSM416559","GSM416560","GSM416561","GSM416562","GSM416563","GSM416564","GSM416565","GSM416566"
"TMCO3",-0.26339245,0.17008114,0.09532356,-0.27903652,-0.6514034,-0.31637,-0.57992077,-0.39086628,0.29123974,-0.5823469,0.3294611,-0.14400005,-0.21783733,0.35873795,-0.12381077,0.11513901,0.46647453,0.06045723,0.34848213,0.33570385,-0.09982777,0.16250229,-0.28569698,-0.25006962,-0.24873352,-0.07424545,-0.003216744,-0.22598743,0.12698841,-0.5522957,-0.41389275,0.36359406,-0.5186453,-0.43493748,-0.032234192,0.9689684,-0.23918438,-0.38324738,-0.7158642,-0.34505844,-0.09184742,-0.0796094485555556,0.2383604,0.2069521,0.26046753,0.18623924,0.0805521,0.27613544,0.18690777,0.15591049,1.1012659,0.27075768,-0.2571659,0.07888317,0.34210968,-0.15659809,0.5362015,-0.48989773,0.50781345,-0.21902847,0.512722,0.33563232,0.19217491
"C1QTNF2",0.63531065,0.18216372,-0.05928707,0.46384954,-0.6362443,-0.3570981,-0.5325284,-0.0321846,-0.62585115,-0.006136894,-0.34990406,0.19690275,0.29744768,-0.093847275,0.32349634,-0.22359991,-0.28058195,0.0119897524444444,0.41397,-0.43174505,-0.2130537,-0.025617123,0.11770916,-0.032927036,-0.030725956,0.5663829,0.5467963,0.4311819,-0.1567564,-0.51277924,-0.40630484,0.16413832,-0.10664749,0.105734825,0.34942436,-0.14978409,0.002414703,-0.17234993,-0.39738655,0.15952873,-0.8250532,0.06451559,0.15508652,0.13676453,0.24682951,-0.8444028,0.32062387,0.20406437,-0.5460334,0.31309605,-0.03258896,0.40457392,0.29769468,0.051502705,0.30992222,-0.34565783,0.13137817,0.30732775,-0.16324234,0.36479616,0.32288885,-0.004921436,-0.008433819
"C14orf130",-0.26065636,-0.09469414,-0.0066324236,-0.08183479,0.2245903,0.29842567,0.16218662,0.001407623,0.31993103,-0.22134686,-0.012434959,-0.025245667,-0.20542431,-0.16571045,-0.4130125,-0.33250427,-0.3346758,-0.06288719,-0.2962017,0.07964611,0.09441185,-0.15614033,0.00141716,0.058656693,0.057055473,-0.33446884,-0.13294029,-0.22495651,0.5528784,0.12907791,0.18405628,-0.1172142,0.015678406,0.06977177,-0.09208298,0.033194542,-0.011322022,0.7081671,0.06725979,0.40278244,0.29340076,-0.22715664,-0.12414551,-0.27713585,-0.04351616,0.057709694,-0.11308575,-0.34412766,0.34751415,-0.33955956,-0.14309692,-0.14015865,0.06159401,-0.08112717,0.16360664,0.33670807,-0.020181656,0.09191036,0.24677849,0.108602524,0.09035015,0.05861664,0.11392689
"TXNDC11",0.29559612,0.30497646,0.07660103,0.27608776,-0.18677711,-0.22854614,0.13990593,0.009305954,-0.25849438,-0.004090309,0.07134724,0.09208584,0.12352371,-0.08725929,0.094311714,-0.010582924,-0.029237747,0.16534519,0.22047901,0.009110451,-0.10614109,-0.1440498343,-0.060450554,-0.03561592,0.0058918,0.0854063,-0.013747692,-0.1687274,-0.36942196,-0.38309193,0.044441223,-0.2404108,0.008044243,-0.21714401,0.031261444,-0.04181862,-0.16595173,-0.035791397,-0.16042042,0.12256813,-0.08454323,-0.08536816,-0.167552,0.103372574,0.30969715,0.47674084,0.10901356,-0.07752228,0.16438866,-0.036539078,0.106446266,0.2432375,-0.05447483,-0.031503677,-0.1137619,-0.19955063,0.001267433,0.095752716,0.06110859,-0.008978844,0.024137497,-0.123316765,0.05481434
"SLC30A9",-0.51645947,-0.111299515,-0.05798149,-0.49793053,0.045682907,0.18136406,0.19270134,-0.006711006,0.41956425,-0.27358627,-0.12832737,0.059243202,-0.39110088,-0.06711578,-0.15985489,0.06444931,0.013166428,-0.018075943,-0.191185,0.41112995,0.14470196,0.14302063,-0.21972466,-0.04597664,-0.17109966,-0.095113754,-0.411911,-0.20472622,-0.6317234,0.18027496,0.1402170168,-0.18740177,0.31266785,0.003222466,-0.2547083,0.25392532,-0.13900757,0.14184284,0.29188251,0.06970596,0.5995388,0.041502953,0.2091198,0.16752529,0.1654501,0.47359467,0.05680275,-0.2657261,0.42539024,-0.13292885,-0.40368176,-0.10118675,0.16411209,0.08273888,-0.48379803,-0.022493362,-0.18978214,-0.21075249,0.43898678,0.12651062,0.056031227,-0.012434959,0.5226574
"C10orf59",0.483016,-0.09246111,-0.13363934,0.54476213,-0.31654358,-0.0326519,-0.091609955,-0.3134265,-0.539588,-0.26853943,-0.18391037,0.22947025,0.2180109,0.04404545,0.41143656,0.14671135,0.06702423,0.042616367,0.3635912,-0.17339039,-0.085536,-0.14770508,0.115615845,-0.21067905,0.1202241415,0.58863306,0.33298826,0.43119478,-0.28740835,-0.3481927,-0.103019714,-0.10826111,-0.24518442,0.040982723,0.26996565,-0.28987122,-0.28025055,-0.23579693,-0.47635078,0.088739395,-0.8440552,0.2983904,0.18842268,0.24920273,0.18197489,-0.34022427,0.24378729,0.20894766,-0.1424427,-0.09519625,0.3213129,0.19724369,0.0667963,-0.13022757,0.21174288,-0.18638611,0.004493713,0.20927429,-0.388484,0.11882734,0.17065811,-0.03497696,-0.08963776
"SLC4A2",0.47314835,0.2701273,0.20707798,0.36662197,-0.4413252,-0.2530756,0.004272461,-0.043188095,-0.40080738,0.09877777,-0.010976791,-0.030810356,0.15944386,-0.03557968,0.06534958,0.031472206,-0.06536293,-0.31251144,0.1692586,-0.2671299,0.045193672,-0.008791924,-0.037071228,-0.015974045,0.25101376,0.39867258,0.16150808,0.01002264,0.11163807,-0.35193253,-0.1546669,-0.08169842,0.16882992,-0.28719568,0.11713219,-0.24287891,-0.13043404,0.24646664,-0.52141,0.19234085,-0.50162697,-0.30438948,-0.2968707,0.19663525,0.5340166,0.1314869,-0.012420654,-0.07142925,0.08893967,-0.01254158,0.18124104,0.16123867,-0.15338802,-0.09493351,0.21182823,-0.10388565,-0.012870789,0.0856781,0.024107933,-0.012633324,0.01817894,-0.09330273,0.17534733
"C10orf57",0.005334854,-0.25609303,0.2609129,-0.028506279,0.24104214,0.14118767,0.17954254,0.2761135,0.23108101,0.063700676,0.03656864,-0.025920868,-0.023690224,0.12636185,-0.010706902,0.09201145,0.1639967,0.35768318,0.05548191,0.16687298,0.054231644,0.16756153,-0.006924629,0.06851959,0.017957687,-0.2060709,-0.18230152,-0.2816677,-0.07112217,0.20285606,-0.23638439,-0.22326756,-0.060053825,-0.1692295,-0.14132404,0.25222874,0.34006882,-0.33242226,0.26699448,-0.10251999,-0.004318237,-0.11421013,0.03196621,-0.16539669,-0.1062696449,-0.1611042,-0.17955971,-0.09002972,0.18608093,-0.3579359,-0.41152,0.10938358,0.013792038,0.11724281,-0.081645966,0.32367992,-0.18323421,-0.2170515,0.25421333,-0.14931011,-0.3268366,-0.046499252,0.14216232
"MTBP",0.5472269,0.11041117,0.08364916,0.5768924,-0.6554761,-0.1897273,-0.38448048,0.007576466,-0.21099377,0.0826931,-0.042910576,0.19574308,0.23546839,0.03697586,0.5068369,0.1111920343,-0.09889126,0.25090456,0.21928501,-0.028450966,-0.055649757,0.03771496,0.19363642,-0.014803886,0.046250343,0.29221582,0.58619356,0.30267096,-0.38893986,-0.19457197,-0.30334854,-0.21111202,-0.18683529,-0.22933054,0.15690517,-0.14346647,-0.25498247,-0.38549948,-0.33069038,-0.08153057,-0.49067402,0.15321493,0.17137814,0.24038744,0.099630356,-0.19656944,0.2329545,0.14984655,-0.23783588,-0.014475346,-0.15744829,0.15614653,0.14224005,-0.008532524,-0.042479515,-0.110256195,-0.07066488,0.04796076,-0.44353104,0.24568796,0.1938057,-0.27354813,0.016067505
"SNRPD1",0.44040012,-0.062498093,-0.15999746,0.3488598,0.028601646,0.018352509,-0.103889465,0.116108894,0.12678242,0.010659218,-0.104561806,0.20805693,0.16627026,0.16110611,0.08603907,0.09929848,-0.24914074,-0.11532116,0.28229237,-0.2060175,-0.067658424,-0.11653614,-0.04692602,-0.06245041,-0.17720413,0.30513573,0.2540598,0.09530544,-0.1752224,-0.031025887,-0.0355219368,-0.14971161,0.24467278,-0.012462139,-0.022298813,0.12176609,-0.14311028,-0.5123472,0.010849953,0.25539494,-0.058608055,-0.06916094,0.12453604,0.023637772,-0.022219181,-0.32654667,0.004242897,-0.24335909,-0.5003948,-0.0963192,-0.2417674,-0.060329437,0.019405365,0.17760849,0.06895304,-0.13253021,0.005196095,0.049312115,-0.21892548,0.31950188,0.24142694,-0.12219334,0.22387028
"AP1GBP1",0.51378393,0.21241426,-0.012797356,0.24088478,-0.5188637,-0.26082897,-0.42899895,-0.14805126,-0.40250206,-0.038947105,-0.081121445,0.005614281,0.21941948,-0.058005333,0.16273546,0.06853485,-0.01619625,0.38511086,0.40277004,-0.10515022,-0.01491642,0.16813564,0.16069412,-0.1701603,0.17488527,0.33630705,0.37031555,0.24407387,-0.28388977,-0.39970922,-0.25844193,-0.045563698,-0.03305435,-0.084640026,0.20263815,-0.011844635,-0.20756721,-0.41334105,-0.49924946,-0.055547237,-0.50597,0.0949316,0.06885624,-0.119155884,0.1446228,-0.14778042,0.23696709,0.11879015,0.04215336,0.07735968,-0.050721119,0.3739748,0.059020042,0.24188519,0.15996599,-0.17632675,0.2857151,0.09224367,-0.33747864,0.14745474,0.25838184,-0.0718956,-0.3205161
"LDHD",0.5865741,0.18474436,-0.09849548,0.72724056,-0.6869931,-0.29578733,-0.7881522,-0.19152832,-0.9430337,-0.12100983,-0.2335496,0.19061947,0.3629756,0.0977726,0.4259591,-0.03484392,-0.29028988,-0.037136078,0.36495972,-0.69636965,-0.383677,-0.1005702,0.001382828,-0.28879023,0.03544283,0.563375,0.68167114,0.27706146,-0.42934608,-0.4348507,-0.28918505,-0.36707878,0.028773308,0.21050358,0.3804779,-0.07752752,-0.40913868,-0.1201849,-0.64160204,0.21320152,-0.70236063,0.31604958,0.1716361,0.08933592,0.8391657,-0.27197742,0.42850685,-0.032823086,-0.28127813,0.02046442,-0.21907568,0.46630096,0.1551921371,0.037087917,0.45329666,-0.043261528,0.0318923,0.15042877,-0.2688303,0.40231037,0.5386858,-0.24331856,0.5802965
"TMEM132A",0.5463314,0.070189476,-0.03510189,0.5213499,-0.45498896,-0.23269606,-0.5543709,-0.12324476,-0.5145178,0.06358576,-0.27621794,0.31418085,0.23351479,0.009308338,0.3703704,-0.062328815,-0.002922535,0.20741177,0.51790094,-0.5841627,-0.1338439,-0.054516792,-0.014343739,-0.24647093,0.27718496,0.69767237,0.62341404,0.428308,-0.39131212,-0.331645,-0.13755274,-0.0505228045,-0.09717035,0.03884554,0.33600044,-0.20039177,-0.3125105,-0.3786626,-0.5027771,0.31087875,-0.6779628,0.17888737,0.19535017,0.10890055,0.14888048,-0.7695551,0.35416842,-0.025274277,-0.47709417,0.123930454,0.24169302,0.35096025,0.20934963,-0.038986206,0.1933446,-0.19598866,0.039865494,0.1628704,-0.5904765,0.30149746,0.4727869,-0.15264416,-0.037408352
"SMARCB1",0.5210829,0.48394966,-0.004528046,0.31688404,-0.18064117,-0.25498104,-0.48495293,-0.15423393,-0.080571175,-0.4218912,0.08349419,0.1320734,0.3918028,0.2144947,0.32951927,0.203619,0.17937565,-0.22572422,0.30864525,0.45566654,0.17111206,-0.35641098,0.029423714,0.07056522,0.3008852,0.37970734,0.20133209,0.05936432,-0.648201,-0.64369583,0.053785324,-0.25899696,0.09850025,-0.12908173,-0.15884113,-0.5124378,-0.68770504,0.27490234,-0.42188168,0.48650455,-0.4670248,-0.1519804,-0.23505497,0.33815575,0.6560869,0.7632351,0.08905506,-0.31882668,0.67761517,0.04737568,0.253479,0.28228188,-0.30100727,-0.016308784,-0.13783836,-0.5695181,-0.038087845,-0.1419344,-0.46380234,-0.033722878,-0.124106884,-0.0396601893333333,-0.19974709
"EML5",0.5894971,0.25099945,-0.20451403,0.5053539,-0.42593908,-0.24444532,-0.29849577,-0.09353018,-0.4424119,0.000435829,-0.4232192,0.13126945,0.31749582,-0.056331158,0.43533182,-0.05124569,-0.17141914,0.18156672,0.5222516,-0.7124672,-0.18223953,-0.0744137761,0.120504856,-0.11719322,0.119335175,0.51673937,0.68545246,0.46193504,0.020575523,-0.16956234,-0.26714993,-0.057662964,-0.19413567,0.18642712,0.29843378,-0.17485428,-0.21342325,-0.3974042,-0.4892068,0.09971285,-0.7979226,0.20756006,0.08707428,0.18619585,0.27275085,-0.80293703,0.21201372,-0.05905676,-0.5249429,0.18865824,-0.016889095,0.48348808,0.10532522,-0.038594723,0.36777067,-0.09843731,0.03889513,0.037338734,-0.46285057,0.45912027,0.5030956,-0.2022109,-0.13760662
"TBC1D24",0.49673176,0.23858118,-0.112122536,0.5059476,-0.42704535,-0.35087776,-0.32091475,-0.09537363,-0.4749236,0.0891428,-0.2874894,0.10342407,0.40900993,0.04559946,0.34844255,-0.0498318676666667,0.007234097,-0.04404211,0.44458008,-0.21126509,-0.10594511,0.15873194,0.1482544,-0.07387304,0.2226448,0.65835047,0.5290561,0.3564992,-0.47037935,-0.46400928,-0.22769403,-0.18170881,-0.052484035,-0.026727676,0.071750164,-0.33032322,-0.29187298,0.06353903,-0.679729,0.27087975,-0.76983213,0.2544546,0.10318804,-0.042983532,0.36718512,-0.22232866,0.15847301,-0.07979536,-0.1799655,0.16039371,0.017451763,0.3469267,0.15513277,-0.003145695,0.09061718,-0.12576914,-0.035960197,0.26462698,-0.46668148,0.11659241,0.20371532,-0.11123419,-0.10106516
"CENTB5",0.61962366,0.11522961,-0.25663757,0.66558504,-0.5166669,-0.23203802,-0.3799863,-0.0513525,-0.71552706,-0.046151972,-0.43824244,-0.022137165,0.13895178,-0.06253147,0.4328146,-0.07005596,0.037181854,-0.001356125,0.4452858,-0.13838196,-0.036351204,-0.18801832,0.05149889,-0.001611233,-0.014904976,0.6643152,0.4786415,0.2913227,-0.43851805,-0.35464573,0.02054739,-0.23866177,0.10583353,0.061556816,0.23327684,-0.32434607,-0.30016422,0.17569828,-0.41569805,0.36967325,-0.4173622,0.15810442,0.002379894,0.095438,0.35002327,-0.381505,0.26915407,0.034451485,-0.26759434,0.059426785,0.0085392,0.2925539,-0.058449745,-0.055136204,0.2788453,-0.28953505,0.10247183,0.121567726,-0.3159771,0.4227724,0.28966475,-0.16858292,-0.20456028
"APTX",0.0220162393,-0.15265942,-0.084812164,0.21757889,-0.007024765,0.10752487,0.06192112,0.2174511,0.18148804,0.16709614,0.017673492,0.056886673,-0.10742664,0.09017563,0.1998825,0.065665245,0.032302856,0.21619415,0.012883186,-0.041220665,0.05511284,0.021958351,0.0846405,0.061671257,0.011100769,-0.013619423,0.068357944,0.039348602,-0.038757324,-0.027078629,0.1086607,-0.10599041,0.18553162,-0.024386406,-0.06630325,-0.16920757,0.25691414,0.016230583,0.15760231,-0.19896221,-0.05634117,-0.19762802,0.03270912,-0.13188362,-0.14813042,0.021713257,-0.017136574,-0.19540596,-0.13604069,-0.21180248,-0.09870529,-0.1313591,-0.08991623,-0.0422287,-0.06558895,0.03864479,-0.17520809,-0.04810238,-0.005547524,0.13225651,-0.24359226,-0.12290859,0.18550396
"ODZ3",0.76959944,0.21348333,-0.057317257,0.75282097,-0.49542904,-0.4255762,-0.51672983,-0.23414469,-0.7021575,0.10251284,-0.21504688,0.15617657,0.26632214,-0.085556984,0.32382965,0.006089687,-0.17919827,0.022801876,0.50176954,-0.43275595,-0.20860147,-0.11381292,0.3169465,-0.18088245,-0.051992893,0.7665248,0.67412806,0.306911,-0.1416769,-0.2614255,-0.03947878,-0.259912,-0.10120964,0.107163906,0.1712513,-0.23004723,-0.24041176,-0.1448288,-0.5916519,0.26443624,-0.8150492,0.21761656,0.012699127,0.13388395,0.20844078,-0.66261244,0.35505962,0.024282455,-0.718132,0.1696585666,-0.09349108,0.249506,0.3231821,0.20540667,0.34990835,-0.31472158,0.11563063,0.2441659,-0.51645184,0.44712257,0.43382645,-0.18333864,-0.010184288
"THEM5",0.7235398,0.09342718,-0.1445055,0.601377,-0.78466797,0.111543655,-0.4971223,-0.028848648,-0.65772104,-0.12687492,-0.33437395,0.2644596,0.3938203,-0.06156826,0.23873949,-0.09914541,-0.19176483,0.1182431688,0.44235516,-0.38752317,-0.15182829,-0.116001606,0.23646975,0.006677628,0.17107153,0.6244092,0.6674018,0.3989668,-0.1513977,-0.46089077,-0.32995558,-0.1840105,-0.1490469,0.046380043,0.40511656,-0.0960145,-0.21016264,-0.015920162,-0.43857574,0.14182186,-0.64786386,0.06922865,0.12358475,-0.048432827,0.18448591,-0.80841637,0.37089348,0.0661335,-0.58317614,0.29856205,-0.14719725,0.3695879,0.28329468,0.077847004,0.3927741,-0.20739603,0.061844826,0.23752785,-0.5432062,0.3597026,0.3656783,-0.23816013,-0.11637592
"SEC23IP",0.060323715,0.02539444,0.052283287,-0.115317345,-0.12901592,-0.20851707,-0.19853115,-0.1607914,0.015354157,-0.46312237,0.12629986,-0.013994217,-0.04429531,-0.0608387,0.05150318,-0.05021572,0.1740284,0.028850555,-0.09842682,0.45927525,0.005993843,-0.2128048,-0.015868187,-0.1125288,0.113223076,-0.048060417,-0.06717014,-0.1248703,0.014436722,0.2977066,-0.02829647,-0.25179958,-0.011720657,0.07978153,-0.22909737,0.2794943,-0.37670898,-0.14230537,-0.07173538,-0.16507721,0.023935318,-0.056082726,0.23658943,0.1072464,0.056527138,0.54721546,-0.06516647,0.086686134,0.26648235,0.028728485,-0.30406857,0.16879463,-0.04304409,-0.10713482,-0.09571266,0.022722244,0.07825756,0.1327858,0.097616196,0.1880045,0.015254021,0.0481936451,0.17189312
"SNX21",0.66632986,0.2616911,-0.17429352,0.4725814,-0.60101604,-0.26272154,-0.56062317,-0.091118336,-0.82751036,-0.025867462,-0.18159819,0.13042116,0.34176826,-0.015385628,0.32884407,0.13526583,-0.009753704,0.22646093,0.48241615,-0.4519472,-0.16040373,-0.039859295,0.27851534,-0.1592157847,0.26453638,0.5703573,0.7708516,0.35098362,-0.2714796,-0.45778418,-0.26446676,-0.08185911,-0.010241985,-0.020012379,0.14192772,-0.116487026,-0.3677826,-0.27733517,-0.7308507,0.19766045,-0.92563534,0.25432444,0.0641613,0.105222225,0.35341835,-0.8733754,0.3451147,0.17740059,-0.7150078,0.13684654,-0.008088112,0.47844124,0.082485676,0.16645956,0.51484203,-0.253819,0.1756053,0.32037687,-0.33707142,0.3650279,0.46162844,-0.28235865,-0.07920551
"SLCO1A2",0.46563005,0.2590022,-0.118952274,0.6967273,-0.46074152,-0.2723875,-0.39610434,-0.14269304,-0.6852045,-0.008152485,-0.30166292,0.013503075,0.24723339,-0.04082918,0.3896489,0.122675896,-0.15474558,0.10043621,0.5996208,-0.6194463,-0.24868155,-0.043155193,0.005754948,-0.29360056,0.26901388,0.63453436,0.66586685,0.4653802,-0.34497213,-0.55078125,-0.20477962,0.030213833,-0.08459234,0.107536316,0.43564224,-0.03591633,-0.1579361,-0.19491673,-0.5640788,0.21258259,-0.8494034,0.07013416,0.1025889396,0.052721977,0.2857933,-0.90031195,0.21991348,0.1498642,-0.4223709,0.27123737,-0.12305975,0.4172945,0.26419783,-0.011066914,0.26406384,-0.23258257,0.182405,0.19178009,-0.4319663,0.3470769,0.4365201,-0.08743811,-0.006421089
"TPRXL",0.47398567,0.16229773,-0.10979891,0.7399087,-0.7468357,-0.189497,-0.47445107,-0.12275791,-0.6801038,-0.05820465,-0.26401043,0.25060797,0.255795,-0.023880005,0.26354122,-0.16961575,-0.12989998,0.255898,0.5121751,-0.49909592,-0.17794275,0.061837673,0.13288546,-0.10434055,0.0723505,0.67988825,0.6666126,0.36945295,-0.1642437,-0.25249958,-0.322474,-0.037941933,-0.0944209631111111,0.16386366,0.37550974,-0.31073046,-0.1814208,-0.30289745,-0.54684114,0.213233,-0.69533205,0.13051558,0.103302,0.07636118,0.27096176,-0.76374865,0.29483938,-0.09927416,-0.5576668,0.14476776,-0.12794828,0.48515177,0.06682539,0.10327053,0.42458725,-0.31448936,0.024751186,0.27308273,-0.3700385,0.5420594,0.3951497,-0.05073738,-0.05471134
"HPS4",0.13792276,-0.06740332,-0.13882685,0.27758646,-0.298038,-0.20854521,-0.22533941,-0.084727764,-0.14321089,-0.0806489,-0.099164486,0.25041914,0.29789972,-0.051119328,0.27675104,0.16481924,0.056197643,0.10334921,0.14801121,-0.003504276,0.13000059,0.007098675,0.14835024,0.21530962,0.15798044,0.17874098,0.2973013,-0.083646774,-0.18679667,-0.17555952,-0.20247126,-0.17553663,-0.07403326,-0.10108709,0.1804266,-0.25917196,-0.25833368,-0.4397483,-0.2636962,-0.01687193,-0.45466566,0.17154455,0.0462309829,0.45222712,0.12145567,0.17080736,0.21095324,0.014689446,0.02072382,0.023944855,-0.17176008,0.11022425,0.06546068,-0.029420376,0.07818556,-0.05074358,-0.0933156,0.2125001,-0.3751502,0.12463808,0.060944557,-0.07142115,-0.04130411
"EXOSC6",-0.018259048,0.009943008,0.3475876,-0.2592373,-0.059597015,-0.4124918,-0.37531853,0.01762104,0.070905685,-0.946743,0.105511665,0.1486702,0.2760992,0.38416767,0.44368935,0.40474415,0.5461254,0.009998322,0.3300419,0.45097542,0.32206059,-0.10752487,0.3143654,0.0768404,-0.06720829,-0.44428158,-0.1327486,-0.44148254,-0.2860136,0.08141422,-0.4275236,-0.36319065,-0.18651867,-0.1245327,-0.7100706,-0.3173561,0.00376606,-0.49869442,-0.061886787,-0.2910967,-0.5783243,0.40795326,0.36706066,0.14898872,0.6026592,0.5637884,-0.42018795,-0.33845997,0.8480902,0.2841177,-0.31696796,-0.17858124,0.007873535,-0.099056244,-0.1779870993,0.43145752,-0.27846432,-0.19709492,0.8899784,-0.09587383,-0.2364893,0.16568375,0.37451077
"PFKM",0.2618103,-0.12049389,-0.14940071,0.32628822,-0.3265438,-0.1777544,-0.43395996,-0.06746292,-0.46439266,-0.025615692,-0.24455261,0.061905384,0.24624681,-0.12472677,0.15440893,0.03545761,-0.10407066,0.2204361,0.23493099,-0.28223228,0.1215477,-0.10745239,0.22388458,0.12850094,0.021044254,0.30500317,0.57958794,0.2899356,-0.29923058,-0.028848648,-0.055600166,-0.06103611,-0.07868481,0.05288124,0.3428154,-0.042279243,-0.16232586,-0.39657116,-0.1992302,-0.081097126,-0.607707,0.26612282,0.11108017,-0.018300056,0.110335720555556,-0.47920132,0.26390457,0.20467377,-0.093673706,0.11855507,-0.3813281,0.109233856,0.18696308,0.4087801,0.14782047,0.07228851,0.03633499,0.12165356,-0.36085606,0.22733402,0.25261784,-0.19564152,-0.08776665
"MTO1",0.6660137,-0.022221088,-0.16036558,0.32050467,-0.25445604,0.04556322,-0.15574408,-0.012275696,-0.1628747,0.11350107,-0.50260115,0.15309763,0.15424919,-0.08857918,0.23636913,-0.14270544,-0.2112937,-0.0487882141,0.3501401,-0.56293154,-0.33360624,-0.046591282,0.11613083,-0.13042736,0.1341691,0.4900508,0.4633441,0.3547225,-0.25944328,-0.1122632,-0.033976078,0.015978813,0.16871881,0.056159973,0.3236456,-0.07471609,0.19604635,0.13512468,-0.008000851,0.26519966,-0.22819662,0.1033988,-0.011565208,-0.11439419,0.005131722,-0.9405389,0.11577511,0.030462742,-0.6410165,-0.10341072,-0.062246323,0.1113019,0.001373291,0.16825628,-0.021519661,-0.17732,-0.07707214,0.11664009,-0.21053362,0.33665848,0.33578157,-0.2625041,0.07669783
"FAM76B",-0.066348076,-0.06679535,-0.21143341,-0.17067242,0.4462366,0.14719677,0.12937927,0.43219566,0.36985683,-0.08016014,0.3312025,0.03651619,-0.26742268,0.055056572,-0.13503361,0.07234287,0.13325024,0.07689762,-0.2606163,0.49462128,0.16214466,0.048401833,0.05076313,0.010746002,-0.2897215,-0.38913774,-0.2720585,-0.3053255,0.117212296,0.15993977,-0.14435863,-0.16133213,-0.2531004,0.31527996,-0.35834408,-0.015454292,0.41281796,0.13751698,-0.18161774,-0.09008789,0.45160007,-0.30232716,0.029752731,0.02218151,-0.57843304,0.49038982,-0.2233162,-0.27263927,0.27774143,0.061077118,-0.19496155,0.009296417,-0.18079185,-0.197608,0.097088814,0.138202907,0.13264465,-0.08645916,0.031606674,-0.024776459,-0.060266495,-0.02178955,-0.033722878
"KCNMB3",0.45943928,0.20542765,-0.069337845,0.39176798,-0.23223305,-0.12294769,-0.2168417,-0.05764389,-0.19162273,0.3615942,-0.25393105,0.17173195,0.12199783,-0.11886692,0.17602587,0.054862976,-0.0674671192,0.1397047,0.37250423,-0.2141962,0.0284338,0.08773613,-0.058926105,-0.21101093,-0.038300037,0.5035529,0.48177528,0.26723814,-0.29671955,-0.3563609,-0.246984,-0.096980095,-0.10844469,0.05748129,0.101466656,-0.44533634,-0.30837107,-0.37450933,-0.33653355,-0.058829784,-0.23011875,0.02434206,0.14852571,0.13420725,0.26807213,-0.016817093,0.050210476,0.21362305,-0.2643423,-0.09041214,-0.06279755,0.11933994,-0.07134247,0.003945351,0.20527172,-0.2415371,0.053071022,0.13543653,-0.4084654,0.14365864,0.27792645,-0.13321781,0.22576809
"FLJ21742",0.27306557,0.02682066,-0.06053686,0.27366543,-0.3651538,-0.25717068,-0.20283842,0.090388775,-0.45282888,0.08582163,-0.29826164,0.24268532,0.3748212,0.16006804,0.2365346,0.08803654,-0.22367859,0.37687254,0.33690548,-0.5405431,-0.032147884,0.20100832,0.25798655,0.11758089,-0.09130573,0.44869852,0.5100188,0.35948133,-0.2967615,-0.30372667,-0.3605771,-0.041219234,-0.117733,-0.058435917,0.09315634,-0.14858866,-0.007775784,-0.49651575,-0.079885006,-0.18468237,-0.63476896,0.43191957,0.30617666,0.04895687,-0.13611269,-0.55369806,0.45076418,0.14818811,-0.49190378,0.1067162983,-0.24436045,0.1513176,0.13235521,0.22330427,0.03389454,-0.09837675,-0.025822163,0.21202803,-0.29432154,0.28046036,0.12652111,-0.047507763,-0.07477999
"SPINT1",0.40598488,0.00018692,-0.19055653,0.4549508,-0.526629,-0.31439734,-0.4690404,-0.42251062,-0.939559,-0.18418837,-0.25024557,-0.010643482,0.17745352,-0.00257411,0.10363388,-0.09956598,-0.05560541,0.1413703,0.36986542,-0.48629522,-0.22261858,0.000510693,0.0758996,-0.14333773,0.43122435,0.45117426,0.68640995,0.20098591,-0.015715122,-0.57470036,0.26193285,-0.3617034,-0.07349682,0.073437214,0.40431595,-0.29335976,-0.2736783,-0.09429884,-0.4393382,0.07662296,-0.53506994,0.07217455,-0.044003487,0.11817169,0.10253763,-0.14067698,0.4112668,0.3107381,-0.37220812,0.52651834,0.43818426,0.3064046,0.15651464,-0.17012739,0.6816659,-0.1697135,0.108122826,0.1250577,-0.17282438,0.17228031,0.4704504,-0.11486101,-0.16910744
