"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"C7orf16",0.0515803449442308,0.0257103275190476,0.519953065221272,0.604783159175292,0.917774657968267,-6.34053293990847,"NOT"
"MORC1",0.0474472488897436,-0.0870695982111111,0.51981001162759,0.604882335897023,0.917774657968267,-6.34060634487475,"NOT"
"KLK1",0.0426467027083334,-0.0452758072698413,0.519726548870253,0.60494020270767,0.917774657968267,-6.34064916279238,"NOT"
"ADK",0.046679592713782,0.0289996813984127,0.519639244640578,0.605000735621704,0.917774657968267,-6.34069394415739,"NOT"
"TSGA2",0.049806355649359,0.0168501915365079,0.519566649049171,0.605051072326266,0.917774657968267,-6.34073117526979,"NOT"
"COG8",0.0397714690205128,-0.0529535021301587,0.519447943296799,0.605133385265584,0.917774657968267,-6.34079204315625,"NOT"
"CRKL",0.0417800367352564,-0.0225639471936508,0.519345130202645,0.605204682064026,0.917774657968267,-6.34084475073094,"NOT"
"SLC17A8",0.0517879008269231,-0.0566444333809524,0.51926570976174,0.605259759620433,0.917774657968267,-6.34088545887649,"NOT"
"MYO1D",0.0493508825192308,-0.0387247304285714,0.519023459656565,0.605427772664016,0.917774657968267,-6.34100958967756,"NOT"
"GHR",0.0566257303935898,-0.0189609000730159,0.519020493494005,0.60542982998431,0.917774657968267,-6.34101110920581,"NOT"
"PCDHB10",0.0507679796625,-0.0872212050619048,0.518865409953233,0.605537399861042,0.917774657968267,-6.34109054457946,"NOT"
"ETHE1",0.0355749599109687,-0.0123764783527337,0.518791622178617,0.605588584004442,0.917774657968267,-6.34112833116412,"NOT"
"VCX2",0.049341439300641,-0.0288217220222222,0.518634498648969,0.605697582008057,0.917774657968267,-6.34120877607558,"NOT"
"JRKL",0.03553085275,-0.0368764172857143,0.518610283661788,0.605714380960586,0.917774657968267,-6.34122117163944,"NOT"
"C10orf67",0.045558890425641,-0.0163996095222222,0.518418523277138,0.605847420714017,0.917774657968267,-6.34131931280817,"NOT"
"ZNF165",-0.0367255470751424,0.00455452948324515,-0.518322689977485,0.605913913067414,0.917774657968267,-6.34136834590097,"NOT"
"FAM19A4",0.046176052340812,-0.0112804974497354,0.51830985378151,0.605922819503677,0.917774657968267,-6.34137491285577,"NOT"
"PWP2H",0.0388668126048077,0.0268784535571429,0.518207091699209,0.605994123467022,0.917774657968267,-6.34142747977691,"NOT"
"ABCA10",0.0401290761356838,-0.0172826813386243,0.518109223617881,0.606062035177109,0.917774657968267,-6.3414775336081,"NOT"
"LOC649431",0.0445199812554488,-0.0397800864746032,0.518035099290059,0.606113473158629,0.917774657968267,-6.3415154376492,"NOT"
"PDZD7",0.0492756697932693,-0.0245963945,0.517921560334554,0.606192266475047,0.917774657968267,-6.3415734862302,"NOT"
"CTGLF1",0.0370193300233975,-0.0375122868111111,0.517865480296511,0.606231186406477,0.917774657968267,-6.34160215337702,"NOT"
"MAP4K5",0.0361020521289174,0.0158130501816579,0.517803627000882,0.606274114343204,0.917774657968267,-6.34163376814229,"NOT"
"UBE2V2",0.0516086977165242,-0.0534162537231041,0.517782177053913,0.606289001537646,0.917774657968267,-6.3416447308715,"NOT"
"KIF23",0.0483115985826923,-0.0229138803,0.517625877177339,0.606397485482863,0.917774657968267,-6.34172459966946,"NOT"
"SORCS3",0.0422561586301282,0.00134196076507936,0.517619472689893,0.606401930871141,0.917774657968267,-6.34172787183442,"NOT"
"C21orf123",0.0476871452086895,-0.052046395382716,0.51751452858231,0.606474775247408,0.917774657968267,-6.34178148389873,"NOT"
"SLC39A14",-0.0366323565826923,-0.0205349815809524,-0.517433519101095,0.606531008725034,0.917774657968267,-6.3418228612726,"NOT"
"ALK",0.0484832243596154,-0.0204749600380952,0.517349516716013,0.606589322270547,0.917774657968267,-6.34186576055184,"NOT"
"KRTHB2",0.0479060256967949,-0.0562703793126984,0.517188504464051,0.606701102391093,0.917774657968267,-6.34194796877909,"NOT"
"CILP2",0.0457300460201923,-0.0154328989380952,0.517182344641248,0.606705378934121,0.917774657968267,-6.3419511133034,"NOT"
"MAF1",-0.073984709924359,0.0673557407253968,-0.517085022747656,0.606772947845614,0.917774657968267,-6.34200079016897,"NOT"
"CYP11B1",0.0477344654288462,-0.0552964890380952,0.517078355437073,0.606777576970108,0.917774657968267,-6.3420041930832,"NOT"
"ZFYVE20",-0.0363324927448718,-0.0326469028777778,-0.516986377328431,0.6068414391654,0.917774657968267,-6.34205113314919,"NOT"
"GPR50",0.0510767065391026,-0.0621659718031746,0.516678732099493,0.60705506555007,0.917774657968267,-6.34220807648506,"NOT"
"ARMC2",0.038934959491453,5.41274708994736e-05,0.516642818847658,0.607080005662263,0.917774657968267,-6.34222639137067,"NOT"
"PAK3",0.0596896857897436,-0.0259972116301587,0.516474982241907,0.607196566715071,0.917774657968267,-6.34231196721837,"NOT"
"IL17B",0.0466983023746795,-0.0384506696555556,0.516415145309069,0.607238125410583,0.917774657968267,-6.34234246996115,"NOT"
"ABCF3",-0.0354262673849715,-0.0195217915273369,-0.516375001606387,0.607266007244921,0.917774657968267,-6.34236293182975,"NOT"
"PEX10",0.0520977601645299,-0.00304312052910053,0.516205384620561,0.607383821279083,0.917774657968267,-6.342449370822,"NOT"
"FCRLM2",-0.027251023248718,0.00876767590793651,-0.51619817005153,0.607388832668083,0.917774657968267,-6.34245304683434,"NOT"
"LOC653792",0.0536028755719374,-0.0617574720864198,0.516128993093993,0.607436885372401,0.917774657968267,-6.34248829172314,"NOT"
"IFNA21",0.0516552811962251,-0.0970587109559083,0.516001568317262,0.607525403563005,0.917774657968267,-6.34255320096124,"NOT"
"WIT-1",0.0494118905356125,-0.00916055381128748,0.515943348075717,0.607565849385821,0.917774657968267,-6.34258285262961,"NOT"
"MAGEB2",0.045833634125,-0.0728874997142857,0.515933224185892,0.60757288261585,0.917774657968267,-6.34258800840523,"NOT"
"HEPACAM",0.0511019662458333,-0.0156702523793651,0.515776201538443,0.60768197354289,0.917774657968267,-6.34266796220336,"NOT"
"TFF1",0.0503361623044872,-0.0282002233650794,0.515640432713945,0.607776305650959,0.917774657968267,-6.34273707438095,"NOT"
"LOC130576",-0.0468805363044872,-0.0188845597539683,-0.515581997100064,0.607816908739714,0.917774657968267,-6.34276681506825,"NOT"
"F2R",-0.0572475981750801,0.0139608720337302,-0.515498505746237,0.607874923569874,0.917774657968267,-6.34280930202192,"NOT"
"RELN",0.047794212695869,-0.0340445405097002,0.515319178741818,0.607999539323935,0.917774657968267,-6.34290053460068,"NOT"
"HRASLS5",0.0513761642945513,-0.0663460041634921,0.515296523057818,0.608015283766228,0.917774657968267,-6.34291205843502,"NOT"
"CFHR3",0.0473446154975071,-0.022239705691358,0.515224479916781,0.608065350983303,0.917774657968267,-6.3429486999041,"NOT"
"TSHB",0.0504013520612536,-0.0406857231763668,0.515184299880195,0.608093275382078,0.917774657968267,-6.34296913344565,"NOT"
"MYH7B",0.046303169773718,-0.0252281669555556,0.51514232875668,0.608122445177783,0.917774657968267,-6.34299047615555,"NOT"
"C9orf21",-0.028569725325641,0.0306034987269841,-0.515129490081243,0.608131368143199,0.917774657968267,-6.34299700439786,"NOT"
"MIPOL1",0.0463756597576923,-0.0357944694952381,0.515045015915046,0.608190079741777,0.917774657968267,-6.34303995401171,"NOT"
"SPIN1",0.0454715042435897,0.0132934421031746,0.515016021432656,0.608210232206935,0.917774657968267,-6.3430546942075,"NOT"
"CCNB1",0.0440542539038462,-0.0418751719285714,0.514997850334799,0.608222862089649,0.917774657968267,-6.34306393159858,"NOT"
"IL23R",-0.0454641375496794,-0.0624406843730159,-0.514954305017155,0.608253128895371,0.917774657968267,-6.34308606681692,"NOT"
"CCDC43",0.0330281533134615,-0.0258677181047619,0.514890982937855,0.608297143050712,0.917774657968267,-6.34311825176464,"NOT"
"FAM33A",-0.032096274674359,0.00268781841587302,-0.514878664459933,0.60830570559444,0.917774657968267,-6.3431245124668,"NOT"
"TP53",0.0409411660192308,0.0508692084285714,0.514656883457618,0.608459874413733,0.917774657968267,-6.34323720428347,"NOT"
"CXorf48",0.0556824707147436,-0.0116836848730159,0.514580356721832,0.608513075327646,0.917774657968267,-6.34327607802753,"NOT"
"ADAMTS12",0.0472962665282051,-0.056709345315873,0.514497696674016,0.608570542461146,0.917774657968267,-6.34331806090404,"NOT"
"CCL21",0.0485522660346154,-0.0557418788952381,0.514447039603964,0.608605761622047,0.917774657968267,-6.34334378622405,"NOT"
"C9orf121",0.0497287660038462,-0.0324142690571429,0.514421820884285,0.608623295199627,0.917774657968267,-6.34335659217933,"NOT"
"CD274",0.0505940033899573,0.0297884395449735,0.514384546777275,0.608649210831879,0.917774657968267,-6.34337551866688,"NOT"
"NXPH4",0.0489947979198718,7.81912480158737e-05,0.514337672867169,0.608681801648596,0.917774657968267,-6.34339931766731,"NOT"
"TOE1",-0.0343536359636752,0.0046997877010582,-0.514268488769876,0.608729905897864,0.917774657968267,-6.3434344401496,"NOT"
"WFIKKN2",0.0487732734365385,-0.0384448689142857,0.514128162783109,0.60882748097756,0.917774657968267,-6.34350566462538,"NOT"
"TPST2",-0.0483335036333333,-0.0898973173444444,-0.514082252841338,0.608859405805732,0.917774657968267,-6.34352896269112,"NOT"
"CASKIN2",0.0433179547044872,-0.0704405647365079,0.514027644489625,0.608897380320773,0.917774657968267,-6.34355667227919,"NOT"
"CSNK1A1L",0.0484620895628205,-0.0190979514253968,0.513945628386356,0.608954416143896,0.917774657968267,-6.34359828373143,"NOT"
"PCDHA6",0.0513706943519231,-0.0261722006809524,0.513908195329363,0.608980448732327,0.917774657968267,-6.34361727346925,"NOT"
"PCDHA9",0.0518731837824074,-0.0166477671287478,0.513695619712965,0.609128292731203,0.917774657968267,-6.34372508676153,"NOT"
"KRTHA7",0.0424624828724359,-0.0442180889539683,0.513594853010069,0.609198380564411,0.917774657968267,-6.34377617777401,"NOT"
"PCDHAC1",0.0522488465032051,-0.063068489015873,0.513552836929938,0.609227605745708,0.917774657968267,-6.34379747794568,"NOT"
"ZNF295",0.030245613034188,-0.0038888985978836,0.513516255286256,0.609253051407819,0.917774657968267,-6.34381602170641,"NOT"
"WBP5",0.0437786527833333,-0.0391985283126984,0.513406632143544,0.609329306573175,0.917774657968267,-6.34387158340444,"NOT"
"FLJ32867",0.0481758361103989,-0.0763328212398589,0.513358963432897,0.609362466850138,0.917774657968267,-6.34389574027468,"NOT"
"SETD3",0.0358707699865385,0.00542887512857143,0.51319648600279,0.609475498863133,0.917774657968267,-6.34397806155362,"NOT"
"PRDM16",0.0485519132008547,-0.0410109505661376,0.513194261181368,0.609477046689114,0.917774657968267,-6.34397918860856,"NOT"
"ZNF226",0.0445567502467949,-0.0395336687222222,0.513076911805689,0.609558690116119,0.917774657968267,-6.34403862884353,"NOT"
"SOX17",0.0519533900525641,-0.0578191803365079,0.512935322325678,0.60965720471407,0.917774657968267,-6.34411032931214,"NOT"
"XG",0.0504846814711539,-0.0738129229285714,0.512901424387251,0.609680791167718,0.917774657968267,-6.34412749220897,"NOT"
"FOXA3",0.0474941235785257,-0.0381498221507936,0.51287232423162,0.60970103961681,0.917774657968267,-6.34414222503824,"NOT"
"C1orf179",0.0529774592197293,-0.0848840105855379,0.512729043557864,0.609800741525262,0.917774657968267,-6.34421475309558,"NOT"
"KRT25D",0.0496380162161681,-0.0427200936684303,0.512671816661851,0.609840564950649,0.917774657968267,-6.3442437154841,"NOT"
"VIT",0.0488847051041667,-0.000481488801587305,0.512544399500424,0.609929237077339,0.917774657968267,-6.34430818946938,"NOT"
"KIAA1553",0.0440139941474359,-0.027551325968254,0.512513613536,0.609950662517891,0.917774657968267,-6.34432376500028,"NOT"
"ZNF81",0.0384436687448718,0.0124232736539683,0.512502051045811,0.609958709501906,0.917774657968267,-6.34432961456663,"NOT"
"LTBP1",0.0452060259871795,-0.0319702600793651,0.51227413525646,0.610117338692972,0.917774657968267,-6.34444489245895,"NOT"
"FOXD2",-0.0345202790717949,0.00748530463174603,-0.512251638112521,0.61013299770088,0.917774657968267,-6.34445626856677,"NOT"
"NANOS1",0.0427134177038462,0.00526862044761905,0.512193746354036,0.610173293765695,0.917774657968267,-6.34448554035428,"NOT"
"SORBS1",0.0477632372903846,-0.0281316042190476,0.512106749962507,0.61023385063605,0.917774657968267,-6.34452952213382,"NOT"
"FABP3",0.0412523565121795,-0.0280808408793651,0.512085818953813,0.610248420801154,0.917774657968267,-6.3445401028804,"NOT"
"PLD5",0.0481820743230057,-0.0324859029012346,0.512065678376899,0.610262440892326,0.917774657968267,-6.34455028365405,"NOT"
"SLC25A18",0.0476462805395299,-0.0372039871005291,0.511976984683982,0.61032418334835,0.917774657968267,-6.34459511232071,"NOT"
"ADAMTS3",0.0457169156858974,-0.0396700812361111,0.511952197827541,0.610341438761712,0.917774657968267,-6.34460763902381,"NOT"
"FOXD4",0.0420110684823718,-0.0261139101031746,0.511788968307758,0.610455076804335,0.917774657968267,-6.34469011641353,"NOT"
"MKS1",-0.0426622555740741,-0.0163525982363316,-0.511721129427461,0.610502308079509,0.917774657968267,-6.34472438669012,"NOT"
"PLA2G3",0.0488022846282052,-0.00435077723015873,0.511684794084,0.61052760641634,0.917774657968267,-6.34474274042059,"NOT"
"SERPINE1",0.0535525894483618,-0.044623814633157,0.511683285393076,0.610528656846612,0.917774657968267,-6.34474350246349,"NOT"
"VPS33A",0.026320945014245,0.0241151990088183,0.511675587113151,0.610534016808284,0.917774657968267,-6.34474739084589,"NOT"
"TACC2",0.0505534031262821,-0.0338111092015873,0.511505929753801,0.61065214691741,0.917774657968267,-6.34483306962903,"NOT"
"SCRT1",0.0495468363767806,-0.068972989659612,0.51147278815947,0.610675224168197,0.917774657968267,-6.34484980319773,"NOT"
"ATP1A2",0.0497108292086895,-0.0800585646208113,0.511272140348135,0.610814948275367,0.917774657968267,-6.3449510895928,"NOT"
"CLEC4M",0.0509120216509971,-0.0425143111234568,0.511268225122883,0.610817674845219,0.917774657968267,-6.3449530655942,"NOT"
"KLK15",0.0470740062219552,-0.0180935392896825,0.511220971180747,0.610850583009954,0.917774657968267,-6.34497691332039,"NOT"
"SNAPC4",-0.0409191029641026,-0.0118371198634921,-0.511203204096084,0.610862956410886,0.917774657968267,-6.34498587929904,"NOT"
"SCG2",0.0456613670615385,-0.0268323317714286,0.510972225434531,0.611023825529121,0.917774657968267,-6.34510241219639,"NOT"
"DSP",0.0480280724436813,0.0125777454353741,0.510856386101771,0.611104511080032,0.917774657968267,-6.34516083555308,"NOT"
"IGSF4D",0.0511584435346154,-0.0463423375857143,0.510760044530214,0.611171619534976,0.917774657968267,-6.34520941523868,"NOT"
"ZNF709",0.0464994404935898,-0.0148605104920635,0.510709691109556,0.611206695444314,0.917774657968267,-6.34523480204527,"NOT"
"CITED1",0.0498720325306268,-0.0405939091252205,0.510690174541777,0.611220290820739,0.917774657968267,-6.34524464109293,"NOT"
"INTS6",0.0455530610647436,-0.0402405660492064,0.510688542733433,0.61122142755595,0.917774657968267,-6.34524546373298,"NOT"
"SLC6A2",0.0435967810391026,-0.0383066575412698,0.510598246775913,0.611284330181746,0.917774657968267,-6.34529098037573,"NOT"
"DNAJC14",0.0235711334166667,-0.0181753830634921,0.51057141660744,0.611303021373558,0.917774657968267,-6.3453045034643,"NOT"
"ACPT",0.0473713223570513,-0.0659464828920635,0.510553337496337,0.611315616301907,0.917774657968267,-6.34531361539936,"NOT"
"ZC3H8",0.0269713988376068,0.00148728734391534,0.510534880863543,0.611328474354377,0.917774657968267,-6.34532291727643,"NOT"
"CARD14",0.0465450612980769,-0.0119271993333333,0.510499461858475,0.611353149806377,0.917774657968267,-6.3453407670103,"NOT"
"CABP2",0.0443844035384616,-0.00437289133333333,0.510475118552042,0.611370109383601,0.917774657968267,-6.34535303433136,"NOT"
"HOXD9",0.0507452680021368,-0.0992389895820106,0.510407910747729,0.611416933050416,0.917774657968267,-6.3453868993432,"NOT"
"CCNC",0.050136528197436,0.0308274694079365,0.510406902572369,0.611417635458394,0.917774657968267,-6.34538740731407,"NOT"
"RFXDC2",0.033595906125641,-0.0502778537365079,0.510380589285762,0.611435968372908,0.917774657968267,-6.34540066495626,"NOT"
"KCNH3",0.0411602574252137,0.0238137081640212,0.510351770632879,0.611456047104282,0.917774657968267,-6.34541518411988,"NOT"
"OR2M3",0.0499494547166667,-0.0652003797349206,0.510268244019682,0.611514244030914,0.917774657968267,-6.34545726117786,"NOT"
"C14orf142",0.0496195476051282,-0.0604909208634921,0.510077978349981,0.611646820447313,0.917774657968267,-6.3455530831968,"NOT"
"NMU",0.0478135184070513,-0.0236340415218254,0.510076029621392,0.611648178381497,0.917774657968267,-6.34555406443638,"NOT"
"CYR61",0.0460518655955128,-0.00572843229206349,0.51007554180429,0.611648518307712,0.917774657968267,-6.34555431006541,"NOT"
"SLC18A2",0.0521526935608975,-0.0653715288075397,0.510074782953342,0.611649047098959,0.917774657968267,-6.34555469216681,"NOT"
"LOC340602",0.0485187634679487,-0.0323068354126984,0.509994600499113,0.61170492192497,0.917774657968267,-6.3455950629615,"NOT"
"DDX19A",-0.0661359168250001,0.189850766280952,-0.509945690573576,0.611739005747213,0.917774657968267,-6.34561968536356,"NOT"
"VMO1",-0.0492556096371795,-0.0138963217873016,-0.509904254305719,0.611767882079757,0.917774657968267,-6.34564054351792,"NOT"
"DTNB",0.0435857796817308,-0.0952794923761905,0.50978162886775,0.611853341577427,0.917774657968267,-6.3457022607572,"NOT"
"BLMH",-0.0340105979081197,-0.000923603740740744,-0.509752595682484,0.611873576028195,0.917774657968267,-6.34571687096894,"NOT"
"ERAS",0.0489820459282051,-0.0182681602587302,0.509744392403676,0.611879293293873,0.917774657968267,-6.34572099891067,"NOT"
"C1orf171",-0.0339407218982906,-0.00369205874656085,-0.509497867025313,0.612051120145588,0.917774657968267,-6.34584502128444,"NOT"
"ANKFN1",0.0438900218903846,-0.0551651627238095,0.509451772103972,0.612083250477074,0.917774657968267,-6.34586820418389,"NOT"
"AVPR1A",0.0463345706474359,-0.0506925401111111,0.509435034487312,0.612094917573074,0.917774657968267,-6.34587662165661,"NOT"
"ZNF414",0.0421652690596154,0.0154165680428571,0.509385832961802,0.612129214491144,0.917774657968267,-6.3459013638832,"NOT"
"ZNF692",-0.0417337716019231,0.0151365449142857,-0.509329067568189,0.61216878503592,0.917774657968267,-6.34592990684548,"NOT"
"PGDS",0.0506804357028846,-0.0603808513666667,0.509124265973188,0.612311559635359,0.917774657968267,-6.34603285962266,"NOT"
"CLMN",0.0433573696602564,0.0142450195396825,0.509116310118732,0.612317106252948,0.917774657968267,-6.34603685816345,"NOT"
"OR9G1",0.0446141619330485,0.00548375055379189,0.509084667638359,0.612339166803138,0.917774657968267,-6.34605276077544,"NOT"
